length,deleting,Class
88242,0.0002,Set
88244,0.0237,Vector
88244,0.0002,Set
88246,0.0238,Vector
88246,0.0002,Set
88248,0.0238,Vector
88248,0.0002,Set
88250,0.0238,Vector
88250,0.0002,Set
88252,0.0238,Vector
88252,0.0002,Set
88254,0.0238,Vector
88254,0.0002,Set
88256,0.0237,Vector
88256,0.0002,Set
88258,0.0236,Vector
88258,0.0001,Set
88260,0.0238,Vector
88260,0.0002,Set
88262,0.0237,Vector
88262,0.0001,Set
88264,0.0237,Vector
88264,0.0002,Set
88266,0.0238,Vector
88266,0.0002,Set
88268,0.0237,Vector
88268,0.0002,Set
88270,0.0237,Vector
88270,0.0002,Set
88272,0.0237,Vector
88272,0.0002,Set
88274,0.0237,Vector
88274,0.0002,Set
88276,0.0237,Vector
88276,0.0001,Set
88278,0.0238,Vector
88278,0.0001,Set
88280,0.0237,Vector
88280,0.0001,Set
88282,0.0237,Vector
88282,0.0002,Set
88284,0.0237,Vector
88284,0.0001,Set
88286,0.0237,Vector
88286,0.0002,Set
88288,0.0237,Vector
88288,0.0002,Set
88290,0.0238,Vector
88290,0.0002,Set
88292,0.0238,Vector
88292,0.0002,Set
88294,0.0237,Vector
88294,0.0002,Set
88296,0.0238,Vector
88296,0.0001,Set
88298,0.0239,Vector
88298,0.0002,Set
88300,0.0238,Vector
88300,0.0001,Set
88302,0.0236,Vector
88302,0.0001,Set
88304,0.0238,Vector
88304,0.0001,Set
88306,0.0237,Vector
88306,0.0002,Set
88308,0.0237,Vector
88308,0.0001,Set
88310,0.0238,Vector
88310,0.0001,Set
88312,0.0237,Vector
88312,0.0002,Set
88314,0.0239,Vector
88314,0.0002,Set
88316,0.0238,Vector
88316,0.0002,Set
88318,0.0236,Vector
88318,0.0001,Set
88320,0.0237,Vector
88320,0.0001,Set
88322,0.0237,Vector
88322,0.0001,Set
88324,0.0238,Vector
88324,0.0002,Set
88326,0.0237,Vector
88326,0.0001,Set
88328,0.0238,Vector
88328,0.0002,Set
88330,0.0238,Vector
88330,0.0002,Set
88332,0.0237,Vector
88332,0.0001,Set
88334,0.0237,Vector
88334,0.0002,Set
88336,0.0237,Vector
88336,0.0001,Set
88338,0.0237,Vector
88338,0.0001,Set
88340,0.0335,Vector
88340,0.0003,Set
88342,0.0237,Vector
88342,0.0002,Set
88344,0.0238,Vector
88344,0.0002,Set
88346,0.0238,Vector
88346,0.0002,Set
88348,0.0238,Vector
88348,0.0001,Set
88350,0.0236,Vector
88350,0.0001,Set
88352,0.0238,Vector
88352,0.0002,Set
88354,0.0238,Vector
88354,0.0002,Set
88356,0.0238,Vector
88356,0.0001,Set
88358,0.0238,Vector
88358,0.0002,Set
88360,0.0239,Vector
88360,0.0001,Set
88362,0.0238,Vector
88362,0.0002,Set
88364,0.0237,Vector
88364,0.0001,Set
88366,0.0237,Vector
88366,0.0002,Set
88368,0.0237,Vector
88368,0.0001,Set
88370,0.0238,Vector
88370,0.0002,Set
88372,0.0238,Vector
88372,0.0002,Set
88374,0.0238,Vector
88374,0.0002,Set
88376,0.0238,Vector
88376,0.0001,Set
88378,0.0237,Vector
88378,0.0001,Set
88380,0.0238,Vector
88380,0.0002,Set
88382,0.0237,Vector
88382,0.0001,Set
88384,0.0237,Vector
88384,0.0001,Set
88386,0.0234,Vector
88386,0.0002,Set
88388,0.0238,Vector
88388,0.0002,Set
88390,0.0238,Vector
88390,0.0002,Set
88392,0.0238,Vector
88392,0.0002,Set
88394,0.0238,Vector
88394,0.0002,Set
88396,0.0238,Vector
88396,0.0002,Set
88398,0.0237,Vector
88398,0.0001,Set
88400,0.0237,Vector
88400,0.0001,Set
88402,0.0237,Vector
88402,0.0001,Set
88404,0.0239,Vector
88404,0.0002,Set
88406,0.0238,Vector
88406,0.0002,Set
88408,0.0237,Vector
88408,0.0001,Set
88410,0.0238,Vector
88410,0.0002,Set
88412,0.0238,Vector
88412,0.0002,Set
88414,0.0238,Vector
88414,0.0002,Set
88416,0.0237,Vector
88416,0.0002,Set
88418,0.0239,Vector
88418,0.0001,Set
88420,0.0239,Vector
88420,0.0001,Set
88422,0.0237,Vector
88422,0.0001,Set
88424,0.0237,Vector
88424,0.0001,Set
88426,0.0237,Vector
88426,0.0001,Set
88428,0.0238,Vector
88428,0.0002,Set
88430,0.0238,Vector
88430,0.0002,Set
88432,0.0238,Vector
88432,0.0001,Set
88434,0.0238,Vector
88434,0.0001,Set
88436,0.0238,Vector
88436,0.0002,Set
88438,0.0238,Vector
88438,0.0002,Set
88440,0.0238,Vector
88440,0.0002,Set
88442,0.0239,Vector
88442,0.0002,Set
88444,0.0237,Vector
88444,0.0001,Set
88446,0.0237,Vector
88446,0.0002,Set
88448,0.0238,Vector
88448,0.0002,Set
88450,0.0239,Vector
88450,0.0002,Set
88452,0.0239,Vector
88452,0.0002,Set
88454,0.0237,Vector
88454,0.0002,Set
88456,0.0239,Vector
88456,0.0002,Set
88458,0.0238,Vector
88458,0.0001,Set
88460,0.0238,Vector
88460,0.0001,Set
88462,0.0237,Vector
88462,0.0002,Set
88464,0.0238,Vector
88464,0.0001,Set
88466,0.0238,Vector
88466,0.0001,Set
88468,0.0238,Vector
88468,0.0001,Set
88470,0.0238,Vector
88470,0.0001,Set
88472,0.0238,Vector
88472,0.0001,Set
88474,0.0454,Vector
88474,0.0108,Set
88476,0.0238,Vector
88476,0.0002,Set
88478,0.0237,Vector
88478,0.0001,Set
88480,0.0238,Vector
88480,0.0002,Set
88482,0.0238,Vector
88482,0.0002,Set
88484,0.0238,Vector
88484,0.0001,Set
88486,0.0238,Vector
88486,0.0002,Set
88488,0.0238,Vector
88488,0.0002,Set
88490,0.0238,Vector
88490,0.0002,Set
88492,0.0238,Vector
88492,0.0002,Set
88494,0.0237,Vector
88494,0.0002,Set
88496,0.0237,Vector
88496,0.0001,Set
88498,0.0238,Vector
88498,0.0002,Set
88500,0.0238,Vector
88500,0.0002,Set
88502,0.0238,Vector
88502,0.0001,Set
88504,0.0239,Vector
88504,0.0002,Set
88506,0.0238,Vector
88506,0.0002,Set
88508,0.0238,Vector
88508,0.0002,Set
88510,0.0237,Vector
88510,0.0002,Set
88512,0.0238,Vector
88512,0.0002,Set
88514,0.0238,Vector
88514,0.0002,Set
88516,0.0238,Vector
88516,0.0002,Set
88518,0.0238,Vector
88518,0.0001,Set
88520,0.0239,Vector
88520,0.0002,Set
88522,0.0238,Vector
88522,0.0002,Set
88524,0.0238,Vector
88524,0.0002,Set
88526,0.0236,Vector
88526,0.0001,Set
88528,0.0237,Vector
88528,0.0002,Set
88530,0.0238,Vector
88530,0.0001,Set
88532,0.0238,Vector
88532,0.0002,Set
88534,0.0239,Vector
88534,0.0002,Set
88536,0.0238,Vector
88536,0.0002,Set
88538,0.0239,Vector
88538,0.0001,Set
88540,0.0238,Vector
88540,0.0002,Set
88542,0.0237,Vector
88542,0.0001,Set
88544,0.0238,Vector
88544,0.0001,Set
88546,0.0239,Vector
88546,0.0002,Set
88548,0.0238,Vector
88548,0.0002,Set
88550,0.0238,Vector
88550,0.0002,Set
88552,0.0239,Vector
88552,0.0002,Set
88554,0.0237,Vector
88554,0.0001,Set
88556,0.0238,Vector
88556,0.0001,Set
88558,0.0238,Vector
88558,0.0002,Set
88560,0.0239,Vector
88560,0.0002,Set
88562,0.0238,Vector
88562,0.0002,Set
88564,0.0238,Vector
88564,0.0001,Set
88566,0.024,Vector
88566,0.0002,Set
88568,0.0238,Vector
88568,0.0002,Set
88570,0.0238,Vector
88570,0.0002,Set
88572,0.0239,Vector
88572,0.0002,Set
88574,0.0238,Vector
88574,0.0001,Set
88576,0.0239,Vector
88576,0.0002,Set
88578,0.0239,Vector
88578,0.0002,Set
88580,0.0238,Vector
88580,0.0001,Set
88582,0.0239,Vector
88582,0.0002,Set
88584,0.024,Vector
88584,0.0002,Set
88586,0.0239,Vector
88586,0.0002,Set
88588,0.0237,Vector
88588,0.0001,Set
88590,0.0238,Vector
88590,0.0002,Set
88592,0.0238,Vector
88592,0.0002,Set
88594,0.0239,Vector
88594,0.0002,Set
88596,0.0239,Vector
88596,0.0002,Set
88598,0.0239,Vector
88598,0.0001,Set
88600,0.0238,Vector
88600,0.0002,Set
88602,0.0238,Vector
88602,0.0002,Set
88604,0.0239,Vector
88604,0.0001,Set
88606,0.0238,Vector
88606,0.0002,Set
88608,0.0235,Vector
88608,0.0002,Set
88610,0.0335,Vector
88610,0.0001,Set
88612,0.0239,Vector
88612,0.0002,Set
88614,0.0239,Vector
88614,0.0001,Set
88616,0.0238,Vector
88616,0.0002,Set
88618,0.0238,Vector
88618,0.0001,Set
88620,0.0239,Vector
88620,0.0002,Set
88622,0.0238,Vector
88622,0.0002,Set
88624,0.0238,Vector
88624,0.0001,Set
88626,0.0239,Vector
88626,0.0001,Set
88628,0.0238,Vector
88628,0.0002,Set
88630,0.0238,Vector
88630,0.0002,Set
88632,0.0238,Vector
88632,0.0002,Set
88634,0.0239,Vector
88634,0.0002,Set
88636,0.0239,Vector
88636,0.0002,Set
88638,0.0238,Vector
88638,0.0001,Set
88640,0.0239,Vector
88640,0.0002,Set
88642,0.0238,Vector
88642,0.0002,Set
88644,0.0239,Vector
88644,0.0002,Set
88646,0.0238,Vector
88646,0.0002,Set
88648,0.0237,Vector
88648,0.0001,Set
88650,0.0239,Vector
88650,0.0002,Set
88652,0.0238,Vector
88652,0.0002,Set
88654,0.0238,Vector
88654,0.0001,Set
88656,0.0239,Vector
88656,0.0002,Set
88658,0.0238,Vector
88658,0.0002,Set
88660,0.0239,Vector
88660,0.0002,Set
88662,0.0239,Vector
88662,0.0001,Set
88664,0.0239,Vector
88664,0.0002,Set
88666,0.0239,Vector
88666,0.0002,Set
88668,0.0239,Vector
88668,0.0001,Set
88670,0.0239,Vector
88670,0.0002,Set
88672,0.0238,Vector
88672,0.0001,Set
88674,0.0238,Vector
88674,0.0001,Set
88676,0.0239,Vector
88676,0.0001,Set
88678,0.0239,Vector
88678,0.0002,Set
88680,0.0239,Vector
88680,0.0002,Set
88682,0.0239,Vector
88682,0.0001,Set
88684,0.0239,Vector
88684,0.0001,Set
88686,0.0238,Vector
88686,0.0002,Set
88688,0.0238,Vector
88688,0.0001,Set
88690,0.0238,Vector
88690,0.0001,Set
88692,0.0238,Vector
88692,0.0001,Set
88694,0.0239,Vector
88694,0.0002,Set
88696,0.0239,Vector
88696,0.0001,Set
88698,0.0238,Vector
88698,0.0002,Set
88700,0.0239,Vector
88700,0.0001,Set
88702,0.0237,Vector
88702,0.0001,Set
88704,0.0238,Vector
88704,0.0001,Set
88706,0.0239,Vector
88706,0.0002,Set
88708,0.0239,Vector
88708,0.0002,Set
88710,0.0239,Vector
88710,0.0002,Set
88712,0.0237,Vector
88712,0.0001,Set
88714,0.0239,Vector
88714,0.0002,Set
88716,0.0238,Vector
88716,0.0001,Set
88718,0.0239,Vector
88718,0.0002,Set
88720,0.0239,Vector
88720,0.0002,Set
88722,0.024,Vector
88722,0.0002,Set
88724,0.0238,Vector
88724,0.0002,Set
88726,0.0237,Vector
88726,0.0001,Set
88728,0.0239,Vector
88728,0.0001,Set
88730,0.0238,Vector
88730,0.0001,Set
88732,0.0239,Vector
88732,0.0002,Set
88734,0.0237,Vector
88734,0.0001,Set
88736,0.0239,Vector
88736,0.0002,Set
88738,0.0239,Vector
88738,0.0001,Set
88740,0.0238,Vector
88740,0.0001,Set
88742,0.0239,Vector
88742,0.0001,Set
88744,0.0277,Vector
88744,0.0013,Set
88746,0.0242,Vector
88746,0.0002,Set
88748,0.0246,Vector
88748,0.0002,Set
88750,0.0244,Vector
88750,0.0001,Set
88752,0.0245,Vector
88752,0.0002,Set
88754,0.0245,Vector
88754,0.0002,Set
88756,0.0246,Vector
88756,0.0002,Set
88758,0.0247,Vector
88758,0.0002,Set
88760,0.0247,Vector
88760,0.0002,Set
88762,0.0246,Vector
88762,0.0001,Set
88764,0.0246,Vector
88764,0.0001,Set
88766,0.0244,Vector
88766,0.0001,Set
88768,0.0245,Vector
88768,0.0001,Set
88770,0.0246,Vector
88770,0.0001,Set
88772,0.0246,Vector
88772,0.0002,Set
88774,0.0247,Vector
88774,0.0002,Set
88776,0.0246,Vector
88776,0.0002,Set
88778,0.0246,Vector
88778,0.0002,Set
88780,0.0246,Vector
88780,0.0002,Set
88782,0.0245,Vector
88782,0.0001,Set
88784,0.0247,Vector
88784,0.0002,Set
88786,0.0246,Vector
88786,0.0001,Set
88788,0.0246,Vector
88788,0.0002,Set
88790,0.0246,Vector
88790,0.0001,Set
88792,0.0245,Vector
88792,0.0001,Set
88794,0.0245,Vector
88794,0.0001,Set
88796,0.0245,Vector
88796,0.0001,Set
88798,0.0246,Vector
88798,0.0002,Set
88800,0.0246,Vector
88800,0.0002,Set
88802,0.0246,Vector
88802,0.0002,Set
88804,0.0246,Vector
88804,0.0002,Set
88806,0.0245,Vector
88806,0.0001,Set
88808,0.0246,Vector
88808,0.0002,Set
88810,0.0256,Vector
88810,0.0002,Set
88812,0.0245,Vector
88812,0.0001,Set
88814,0.0245,Vector
88814,0.0002,Set
88816,0.0247,Vector
88816,0.0002,Set
88818,0.0246,Vector
88818,0.0002,Set
88820,0.0246,Vector
88820,0.0002,Set
88822,0.0246,Vector
88822,0.0002,Set
88824,0.0246,Vector
88824,0.0002,Set
88826,0.0246,Vector
88826,0.0002,Set
88828,0.0244,Vector
88828,0.0002,Set
88830,0.0246,Vector
88830,0.0001,Set
88832,0.0246,Vector
88832,0.0001,Set
88834,0.0247,Vector
88834,0.0002,Set
88836,0.0245,Vector
88836,0.0002,Set
88838,0.0247,Vector
88838,0.0001,Set
88840,0.0248,Vector
88840,0.0002,Set
88842,0.0247,Vector
88842,0.0002,Set
88844,0.0246,Vector
88844,0.0002,Set
88846,0.0245,Vector
88846,0.0001,Set
88848,0.0247,Vector
88848,0.0002,Set
88850,0.0245,Vector
88850,0.0002,Set
88852,0.0245,Vector
88852,0.0001,Set
88854,0.0246,Vector
88854,0.0002,Set
88856,0.0246,Vector
88856,0.0002,Set
88858,0.0246,Vector
88858,0.0002,Set
88860,0.0245,Vector
88860,0.0002,Set
88862,0.0246,Vector
88862,0.0002,Set
88864,0.0246,Vector
88864,0.0002,Set
88866,0.0246,Vector
88866,0.0002,Set
88868,0.0245,Vector
88868,0.0002,Set
88870,0.0246,Vector
88870,0.0002,Set
88872,0.0245,Vector
88872,0.0002,Set
88874,0.0247,Vector
88874,0.0002,Set
88876,0.0247,Vector
88876,0.0001,Set
88878,0.0246,Vector
88878,0.0002,Set
88880,0.0246,Vector
88880,0.0001,Set
88882,0.0247,Vector
88882,0.0001,Set
88884,0.0246,Vector
88884,0.0001,Set
88886,0.0245,Vector
88886,0.0002,Set
88888,0.0247,Vector
88888,0.0002,Set
88890,0.0247,Vector
88890,0.0002,Set
88892,0.0246,Vector
88892,0.0002,Set
88894,0.0245,Vector
88894,0.0001,Set
88896,0.0245,Vector
88896,0.0001,Set
88898,0.0245,Vector
88898,0.0001,Set
88900,0.0245,Vector
88900,0.0002,Set
88902,0.0247,Vector
88902,0.0002,Set
88904,0.0246,Vector
88904,0.0002,Set
88906,0.0246,Vector
88906,0.0002,Set
88908,0.0248,Vector
88908,0.0002,Set
88910,0.0245,Vector
88910,0.0002,Set
88912,0.0245,Vector
88912,0.0001,Set
88914,0.0246,Vector
88914,0.0002,Set
88916,0.0246,Vector
88916,0.0001,Set
88918,0.0247,Vector
88918,0.0001,Set
88920,0.0246,Vector
88920,0.0002,Set
88922,0.0248,Vector
88922,0.0002,Set
88924,0.0247,Vector
88924,0.0002,Set
88926,0.0245,Vector
88926,0.0002,Set
88928,0.0246,Vector
88928,0.0001,Set
88930,0.0245,Vector
88930,0.0002,Set
88932,0.0246,Vector
88932,0.0001,Set
88934,0.0247,Vector
88934,0.0001,Set
88936,0.0247,Vector
88936,0.0001,Set
88938,0.0245,Vector
88938,0.0001,Set
88940,0.0246,Vector
88940,0.0001,Set
88942,0.0246,Vector
88942,0.0002,Set
88944,0.0246,Vector
88944,0.0002,Set
88946,0.0247,Vector
88946,0.0002,Set
88948,0.0246,Vector
88948,0.0001,Set
88950,0.0247,Vector
88950,0.0001,Set
88952,0.0246,Vector
88952,0.0001,Set
88954,0.0246,Vector
88954,0.0001,Set
88956,0.0246,Vector
88956,0.0002,Set
88958,0.0246,Vector
88958,0.0001,Set
88960,0.0247,Vector
88960,0.0002,Set
88962,0.0247,Vector
88962,0.0002,Set
88964,0.0247,Vector
88964,0.0002,Set
88966,0.0247,Vector
88966,0.0002,Set
88968,0.0246,Vector
88968,0.0001,Set
88970,0.0246,Vector
88970,0.0002,Set
88972,0.0246,Vector
88972,0.0002,Set
88974,0.0245,Vector
88974,0.0002,Set
88976,0.0247,Vector
88976,0.0002,Set
88978,0.0246,Vector
88978,0.0001,Set
88980,0.0246,Vector
88980,0.0001,Set
88982,0.0247,Vector
88982,0.0002,Set
88984,0.0247,Vector
88984,0.0002,Set
88986,0.0247,Vector
88986,0.0002,Set
88988,0.0247,Vector
88988,0.0002,Set
88990,0.0246,Vector
88990,0.0002,Set
88992,0.0246,Vector
88992,0.0001,Set
88994,0.0246,Vector
88994,0.0001,Set
88996,0.0247,Vector
88996,0.0001,Set
88998,0.0247,Vector
88998,0.0002,Set
89000,0.0248,Vector
89000,0.0002,Set
89002,0.0247,Vector
89002,0.0001,Set
89004,0.0247,Vector
89004,0.0001,Set
89006,0.0246,Vector
89006,0.0002,Set
89008,0.0246,Vector
89008,0.0002,Set
89010,0.0247,Vector
89010,0.0002,Set
89012,0.0246,Vector
89012,0.0001,Set
89014,0.0247,Vector
89014,0.0002,Set
89016,0.0247,Vector
89016,0.0001,Set
89018,0.0247,Vector
89018,0.0002,Set
89020,0.0247,Vector
89020,0.0002,Set
89022,0.0246,Vector
89022,0.0001,Set
89024,0.0247,Vector
89024,0.0002,Set
89026,0.0247,Vector
89026,0.0001,Set
89028,0.0246,Vector
89028,0.0001,Set
89030,0.0247,Vector
89030,0.0002,Set
89032,0.0247,Vector
89032,0.0002,Set
89034,0.0247,Vector
89034,0.0001,Set
89036,0.0247,Vector
89036,0.0001,Set
89038,0.0246,Vector
89038,0.0002,Set
89040,0.0247,Vector
89040,0.0002,Set
89042,0.0246,Vector
89042,0.0001,Set
89044,0.0246,Vector
89044,0.0002,Set
89046,0.0246,Vector
89046,0.0001,Set
89048,0.0246,Vector
89048,0.0001,Set
89050,0.0245,Vector
89050,0.0002,Set
89052,0.0246,Vector
89052,0.0001,Set
89054,0.0246,Vector
89054,0.0002,Set
89056,0.0246,Vector
89056,0.0001,Set
89058,0.0247,Vector
89058,0.0001,Set
89060,0.0247,Vector
89060,0.0002,Set
89062,0.0246,Vector
89062,0.0002,Set
89064,0.0247,Vector
89064,0.0002,Set
89066,0.0246,Vector
89066,0.0002,Set
89068,0.0247,Vector
89068,0.0002,Set
89070,0.0245,Vector
89070,0.0001,Set
89072,0.0243,Vector
89072,0.0001,Set
89074,0.0246,Vector
89074,0.0002,Set
89076,0.0246,Vector
89076,0.0002,Set
89078,0.0247,Vector
89078,0.0002,Set
89080,0.0246,Vector
89080,0.0001,Set
89082,0.0246,Vector
89082,0.0001,Set
89084,0.0247,Vector
89084,0.0002,Set
89086,0.0245,Vector
89086,0.0002,Set
89088,0.0247,Vector
89088,0.0002,Set
89090,0.0247,Vector
89090,0.0002,Set
89092,0.0246,Vector
89092,0.0001,Set
89094,0.0246,Vector
89094,0.0002,Set
89096,0.0248,Vector
89096,0.0002,Set
89098,0.0248,Vector
89098,0.0002,Set
89100,0.0246,Vector
89100,0.0001,Set
89102,0.0246,Vector
89102,0.0001,Set
89104,0.0247,Vector
89104,0.0002,Set
89106,0.0246,Vector
89106,0.0001,Set
89108,0.0246,Vector
89108,0.0002,Set
89110,0.0247,Vector
89110,0.0002,Set
89112,0.0247,Vector
89112,0.0002,Set
89114,0.0247,Vector
89114,0.0002,Set
89116,0.0247,Vector
89116,0.0002,Set
89118,0.0247,Vector
89118,0.0002,Set
89120,0.0247,Vector
89120,0.0002,Set
89122,0.0247,Vector
89122,0.0002,Set
89124,0.0247,Vector
89124,0.0001,Set
89126,0.0247,Vector
89126,0.0002,Set
89128,0.0246,Vector
89128,0.0002,Set
89130,0.0247,Vector
89130,0.0002,Set
89132,0.0247,Vector
89132,0.0002,Set
89134,0.0246,Vector
89134,0.0001,Set
89136,0.0246,Vector
89136,0.0002,Set
89138,0.0247,Vector
89138,0.0001,Set
89140,0.0247,Vector
89140,0.0002,Set
89142,0.0248,Vector
89142,0.0002,Set
89144,0.0248,Vector
89144,0.0001,Set
89146,0.0247,Vector
89146,0.0001,Set
89148,0.0246,Vector
89148,0.0002,Set
89150,0.0245,Vector
89150,0.0001,Set
89152,0.0245,Vector
89152,0.0002,Set
89154,0.0247,Vector
89154,0.0001,Set
89156,0.0246,Vector
89156,0.0001,Set
89158,0.0246,Vector
89158,0.0002,Set
89160,0.0248,Vector
89160,0.0001,Set
89162,0.0247,Vector
89162,0.0002,Set
89164,0.0247,Vector
89164,0.0001,Set
89166,0.0246,Vector
89166,0.0002,Set
89168,0.0247,Vector
89168,0.0002,Set
89170,0.0247,Vector
89170,0.0002,Set
89172,0.0247,Vector
89172,0.0002,Set
89174,0.0247,Vector
89174,0.0002,Set
89176,0.0246,Vector
89176,0.0001,Set
89178,0.0247,Vector
89178,0.0001,Set
89180,0.0247,Vector
89180,0.0002,Set
89182,0.0245,Vector
89182,0.0002,Set
89184,0.0246,Vector
89184,0.0002,Set
89186,0.0246,Vector
89186,0.0001,Set
89188,0.0247,Vector
89188,0.0002,Set
89190,0.0247,Vector
89190,0.0002,Set
89192,0.0247,Vector
89192,0.0002,Set
89194,0.0247,Vector
89194,0.0002,Set
89196,0.0247,Vector
89196,0.0001,Set
89198,0.0246,Vector
89198,0.0002,Set
89200,0.0258,Vector
89200,0.0001,Set
89202,0.024,Vector
89202,0.0002,Set
89204,0.0239,Vector
89204,0.0001,Set
89206,0.024,Vector
89206,0.0001,Set
89208,0.024,Vector
89208,0.0001,Set
89210,0.024,Vector
89210,0.0002,Set
89212,0.024,Vector
89212,0.0001,Set
89214,0.024,Vector
89214,0.0002,Set
89216,0.0239,Vector
89216,0.0001,Set
89218,0.0239,Vector
89218,0.0002,Set
89220,0.0239,Vector
89220,0.0001,Set
89222,0.024,Vector
89222,0.0002,Set
89224,0.024,Vector
89224,0.0001,Set
89226,0.024,Vector
89226,0.0002,Set
89228,0.0241,Vector
89228,0.0002,Set
89230,0.0239,Vector
89230,0.0001,Set
89232,0.0239,Vector
89232,0.0001,Set
89234,0.024,Vector
89234,0.0002,Set
89236,0.0241,Vector
89236,0.0001,Set
89238,0.024,Vector
89238,0.0002,Set
89240,0.0241,Vector
89240,0.0002,Set
89242,0.024,Vector
89242,0.0002,Set
89244,0.024,Vector
89244,0.0002,Set
89246,0.024,Vector
89246,0.0002,Set
89248,0.0241,Vector
89248,0.0002,Set
89250,0.0239,Vector
89250,0.0002,Set
89252,0.024,Vector
89252,0.0002,Set
89254,0.024,Vector
89254,0.0001,Set
89256,0.024,Vector
89256,0.0001,Set
89258,0.024,Vector
89258,0.0001,Set
89260,0.024,Vector
89260,0.0001,Set
89262,0.0239,Vector
89262,0.0002,Set
89264,0.0239,Vector
89264,0.0002,Set
89266,0.024,Vector
89266,0.0002,Set
89268,0.0241,Vector
89268,0.0002,Set
89270,0.0239,Vector
89270,0.0001,Set
89272,0.0239,Vector
89272,0.0001,Set
89274,0.024,Vector
89274,0.0002,Set
89276,0.0241,Vector
89276,0.0002,Set
89278,0.0239,Vector
89278,0.0002,Set
89280,0.0238,Vector
89280,0.0001,Set
89282,0.024,Vector
89282,0.0001,Set
89284,0.0239,Vector
89284,0.0001,Set
89286,0.024,Vector
89286,0.0002,Set
89288,0.024,Vector
89288,0.0001,Set
89290,0.024,Vector
89290,0.0001,Set
89292,0.024,Vector
89292,0.0002,Set
89294,0.024,Vector
89294,0.0002,Set
89296,0.0239,Vector
89296,0.0002,Set
89298,0.024,Vector
89298,0.0002,Set
89300,0.0239,Vector
89300,0.0001,Set
89302,0.024,Vector
89302,0.0001,Set
89304,0.024,Vector
89304,0.0002,Set
89306,0.024,Vector
89306,0.0002,Set
89308,0.024,Vector
89308,0.0002,Set
89310,0.0239,Vector
89310,0.0002,Set
89312,0.024,Vector
89312,0.0001,Set
89314,0.0241,Vector
89314,0.0002,Set
89316,0.0241,Vector
89316,0.0002,Set
89318,0.024,Vector
89318,0.0002,Set
89320,0.024,Vector
89320,0.0002,Set
89322,0.0241,Vector
89322,0.0001,Set
89324,0.024,Vector
89324,0.0002,Set
89326,0.024,Vector
89326,0.0001,Set
89328,0.0239,Vector
89328,0.0001,Set
89330,0.024,Vector
89330,0.0001,Set
89332,0.0241,Vector
89332,0.0002,Set
89334,0.0336,Vector
89334,0.0002,Set
89336,0.024,Vector
89336,0.0002,Set
89338,0.024,Vector
89338,0.0002,Set
89340,0.024,Vector
89340,0.0001,Set
89342,0.0239,Vector
89342,0.0002,Set
89344,0.0239,Vector
89344,0.0001,Set
89346,0.024,Vector
89346,0.0002,Set
89348,0.0241,Vector
89348,0.0002,Set
89350,0.024,Vector
89350,0.0002,Set
89352,0.024,Vector
89352,0.0001,Set
89354,0.024,Vector
89354,0.0001,Set
89356,0.0239,Vector
89356,0.0002,Set
89358,0.024,Vector
89358,0.0002,Set
89360,0.024,Vector
89360,0.0002,Set
89362,0.024,Vector
89362,0.0002,Set
89364,0.024,Vector
89364,0.0002,Set
89366,0.024,Vector
89366,0.0001,Set
89368,0.024,Vector
89368,0.0001,Set
89370,0.024,Vector
89370,0.0001,Set
89372,0.024,Vector
89372,0.0002,Set
89374,0.024,Vector
89374,0.0002,Set
89376,0.024,Vector
89376,0.0001,Set
89378,0.024,Vector
89378,0.0001,Set
89380,0.024,Vector
89380,0.0001,Set
89382,0.0242,Vector
89382,0.0002,Set
89384,0.0241,Vector
89384,0.0002,Set
89386,0.0241,Vector
89386,0.0001,Set
89388,0.024,Vector
89388,0.0002,Set
89390,0.0239,Vector
89390,0.0001,Set
89392,0.024,Vector
89392,0.0002,Set
89394,0.0239,Vector
89394,0.0001,Set
89396,0.024,Vector
89396,0.0001,Set
89398,0.0239,Vector
89398,0.0002,Set
89400,0.024,Vector
89400,0.0002,Set
89402,0.024,Vector
89402,0.0001,Set
89404,0.024,Vector
89404,0.0002,Set
89406,0.024,Vector
89406,0.0002,Set
89408,0.024,Vector
89408,0.0002,Set
89410,0.0241,Vector
89410,0.0002,Set
89412,0.0241,Vector
89412,0.0002,Set
89414,0.024,Vector
89414,0.0002,Set
89416,0.024,Vector
89416,0.0001,Set
89418,0.024,Vector
89418,0.0002,Set
89420,0.0241,Vector
89420,0.0002,Set
89422,0.024,Vector
89422,0.0002,Set
89424,0.024,Vector
89424,0.0002,Set
89426,0.0241,Vector
89426,0.0002,Set
89428,0.0241,Vector
89428,0.0002,Set
89430,0.0241,Vector
89430,0.0002,Set
89432,0.0239,Vector
89432,0.0001,Set
89434,0.0241,Vector
89434,0.0002,Set
89436,0.024,Vector
89436,0.0002,Set
89438,0.024,Vector
89438,0.0002,Set
89440,0.0241,Vector
89440,0.0002,Set
89442,0.024,Vector
89442,0.0001,Set
89444,0.024,Vector
89444,0.0001,Set
89446,0.0241,Vector
89446,0.0002,Set
89448,0.024,Vector
89448,0.0001,Set
89450,0.0241,Vector
89450,0.0002,Set
89452,0.024,Vector
89452,0.0002,Set
89454,0.0239,Vector
89454,0.0002,Set
89456,0.024,Vector
89456,0.0002,Set
89458,0.0242,Vector
89458,0.0002,Set
89460,0.024,Vector
89460,0.0001,Set
89462,0.0241,Vector
89462,0.0002,Set
